C:\Users\이우진\.jdks\corretto-11.0.19\bin\jcmd.exe 15108 GC.class_histogram
15108:
 num     #instances         #bytes  class name (module)
2432:             1             16  com.jetbrains.toolbox.shell.ShellEnvironment$Companion
2433:             1             16  com.jetbrains.toolbox.theme.ThemeManagerImpl$$Lambda$133/0x000000010035afb0
2434:             1             16  com.jetbrains.toolbox.tools.unininstaller.WindowsToolUninstaller
2435:             1             16  com.sun.imageio.stream.StreamCloser$1 (java.desktop@17.0.6)
2436:             1             16  com.sun.jna.JNIEnv
2437:             1             16  com.sun.jna.Native$1
2438:             1             16  com.sun.jna.Native$2
2439:             1             16  com.sun.jna.Native$7
2440:             1             16  com.sun.jna.Structure$1
2441:             1             16  com.sun.jna.Structure$2
2442:             1             16  com.sun.jna.VarArgsChecker$RealVarArgsChecker
2443:             1             16  com.sun.jna.platform.win32.WinReg$HKEYByReference
2444:             1             16  com.sun.jna.ptr.IntByReference
2445:             1             16  com.sun.jna.win32.W32APITypeMapper$1
2446:             1             16  com.sun.management.internal.PlatformMBeanProviderImpl (jdk.management@17.0.6)
2447:             1             16  com.sun.management.internal.PlatformMBeanProviderImpl$$Lambda$16/0x00000001000cfac0 (jdk.management@17.0.6)
2448:             1             16  com.sun.org.apache.xerces.internal.dom.CharacterDataImpl$1 (java.xml@17.0.6)
2449:             1             16  com.sun.org.apache.xerces.internal.impl.dv.dtd.IDDatatypeValidator (java.xml@17.0.6)
2450:             1             16  com.sun.org.apache.xerces.internal.impl.dv.dtd.IDREFDatatypeValidator (java.xml@17.0.6)
2451:             1             16  com.sun.org.apache.xerces.internal.impl.dv.dtd.NMTOKENDatatypeValidator (java.xml@17.0.6)
2452:             1             16  com.sun.org.apache.xerces.internal.impl.dv.dtd.NOTATIONDatatypeValidator (java.xml@17.0.6)
2453:             1             16  com.sun.org.apache.xerces.internal.impl.dv.dtd.StringDatatypeValidator (java.xml@17.0.6)
2454:             1             16  compose.SnackbarManagerImpl$Companion
2455:             1             16  fi.iki.elonen.NanoHTTPD$DefaultServerSocketFactory
2456:             1             16  fi.iki.elonen.NanoHTTPD$DefaultTempFileManagerFactory
2457:             1             16  java.awt.AWTEvent$1 (java.desktop@17.0.6)
2458:             1             16  java.awt.Component$1 (java.desktop@17.0.6)
2459:             1             16  java.awt.Component$AWTTreeLock (java.desktop@17.0.6)
2460:             1             16  java.awt.Component$DummyRequestFocusController (java.desktop@17.0.6)
2461:             1             16  java.awt.EventQueue$1 (java.desktop@17.0.6)
2462:             1             16  java.awt.EventQueue$2 (java.desktop@17.0.6)
2463:             1             16  java.awt.Font$FontAccessImpl (java.desktop@17.0.6)
2464:             1             16  java.awt.GraphicsEnvironment$$Lambda$66/0x0000000100162df8 (java.desktop@17.0.6)
2465:             1             16  java.awt.Image$1 (java.desktop@17.0.6)
2466:             1             16  java.awt.ImageCapabilities (java.desktop@17.0.6)
2467:             1             16  java.awt.Toolkit$3 (java.desktop@17.0.6)
2468:             1             16  java.awt.event.InputEvent$1 (java.desktop@17.0.6)
2469:             1             16  java.awt.event.InvocationEvent$1 (java.desktop@17.0.6)
2470:             1             16  java.awt.font.JavaAWTFontAccessImpl (java.desktop@17.0.6)
2471:             1             16  java.awt.image.DataBuffer$1 (java.desktop@17.0.6)
2472:             1             16  java.beans.PropertyChangeSupport$PropertyChangeListenerMap (java.desktop@17.0.6)
2473:             1             16  java.io.FileDescriptor$1 (java.base@17.0.6)
2474:             1             16  java.io.FilePermission$1 (java.base@17.0.6)
2475:             1             16  java.io.RandomAccessFile$2 (java.base@17.0.6)
2476:             1             16  java.lang.ApplicationShutdownHooks$1 (java.base@17.0.6)
2477:             1             16  java.lang.CharacterData00 (java.base@17.0.6)
2478:             1             16  java.lang.CharacterDataLatin1 (java.base@17.0.6)
2479:             1             16  java.lang.Module$$Lambda$2/0x000000010003e538 (java.base@17.0.6)
2480:             1             16  java.lang.ProcessEnvironment$CheckedEntrySet (java.base@17.0.6)
2481:             1             16  java.lang.ProcessEnvironment$EntryComparator (java.base@17.0.6)
2482:             1             16  java.lang.ProcessEnvironment$NameComparator (java.base@17.0.6)
2483:             1             16  java.lang.ProcessHandleImpl$$Lambda$28/0x00000001000dd350 (java.base@17.0.6)
2484:             1             16  java.lang.Runtime (java.base@17.0.6)
2485:             1             16  java.lang.SecurityManager$$Lambda$10/0x00000001000caa18 (java.base@17.0.6)
2486:             1             16  java.lang.SecurityManager$$Lambda$12/0x00000001000caed0 (java.base@17.0.6)
2487:             1             16  java.lang.SecurityManager$$Lambda$13/0x00000001000cb140 (java.base@17.0.6)
2488:             1             16  java.lang.SecurityManager$$Lambda$4/0x00000001000c5ae8 (java.base@17.0.6)
2489:             1             16  java.lang.SecurityManager$$Lambda$6/0x00000001000c7aa0 (java.base@17.0.6)
2490:             1             16  java.lang.SecurityManager$$Lambda$7/0x00000001000c80d8 (java.base@17.0.6)
2491:             1             16  java.lang.SecurityManager$$Lambda$8/0x00000001000c8a70 (java.base@17.0.6)
2492:             1             16  java.lang.SecurityManager$$Lambda$9/0x00000001000ca7a8 (java.base@17.0.6)
2493:             1             16  java.lang.String$CaseInsensitiveComparator (java.base@17.0.6)
2494:             1             16  java.lang.System$2 (java.base@17.0.6)
2495:             1             16  java.lang.System$LoggerFinder$$Lambda$89/0x000000010024deb8 (java.base@17.0.6)
2496:             1             16  java.lang.Terminator$1 (java.base@17.0.6)
2497:             1             16  java.lang.invoke.ClassSpecializer$1 (java.base@17.0.6)
2498:             1             16  java.lang.invoke.MemberName$Factory (java.base@17.0.6)
2499:             1             16  java.lang.invoke.MethodHandleImpl$1 (java.base@17.0.6)
2500:             1             16  java.lang.invoke.StringConcatFactory$1 (java.base@17.0.6)
2501:             1             16  java.lang.invoke.StringConcatFactory$2 (java.base@17.0.6)
2502:             1             16  java.lang.invoke.StringConcatFactory$3 (java.base@17.0.6)
2503:             1             16  java.lang.invoke.VarHandle$1 (java.base@17.0.6)
2504:             1             16  java.lang.invoke.VarHandleByteArrayAsInts$ArrayHandle$$Lambda$69/0x0000000100173ad8 (java.base@17.0.6)
2505:             1             16  java.lang.invoke.VarHandleByteArrayAsLongs$ArrayHandle$$Lambda$70/0x00000001001744c0 (java.base@17.0.6)
2506:             1             16  java.lang.management.DefaultPlatformMBeanProvider (java.management@17.0.6)
2507:             1             16  java.lang.management.ManagementFactory$$Lambda$15/0x00000001000cbce8 (java.management@17.0.6)
2508:             1             16  java.lang.module.ModuleDescriptor$1 (java.base@17.0.6)
2509:             1             16  java.lang.module.ModuleDescriptor$Builder$$Lambda$45/0x00000001000ad8b0 (java.base@17.0.6)
2510:             1             16  java.lang.ref.Cleaner (java.base@17.0.6)
2511:             1             16  java.lang.ref.Cleaner$1 (java.base@17.0.6)
2512:             1             16  java.lang.ref.Reference$1 (java.base@17.0.6)
2513:             1             16  java.lang.reflect.Proxy$$Lambda$43/0x00000001000ac320 (java.base@17.0.6)
2514:             1             16  java.lang.reflect.Proxy$ProxyBuilder$$Lambda$44/0x00000001000ad208 (java.base@17.0.6)
2515:             1             16  java.lang.reflect.ProxyGenerator$$Lambda$47/0x00000001000ae760 (java.base@17.0.6)
2516:             1             16  java.lang.reflect.ProxyGenerator$$Lambda$48/0x00000001000ae9c0 (java.base@17.0.6)
2517:             1             16  java.lang.reflect.ReflectAccess (java.base@17.0.6)
2518:             1             16  java.net.InetAddress$1 (java.base@17.0.6)
2519:             1             16  java.net.InetAddress$PlatformNameService (java.base@17.0.6)
2520:             1             16  java.net.SocketImpl$$Lambda$129/0x00000001002fa6d0 (java.base@17.0.6)
2521:             1             16  java.net.URI$1 (java.base@17.0.6)
2522:             1             16  java.net.URL$3 (java.base@17.0.6)
2523:             1             16  java.net.URL$DefaultFactory (java.base@17.0.6)
2524:             1             16  java.nio.Bits$1 (java.base@17.0.6)
2525:             1             16  java.nio.Buffer$1 (java.base@17.0.6)
2526:             1             16  java.nio.file.Files$AcceptAllFilter (java.base@17.0.6)
2527:             1             16  java.security.AllPermission (java.base@17.0.6)
2528:             1             16  java.security.AllPermissionCollection (java.base@17.0.6)
2529:             1             16  java.security.ProtectionDomain$JavaSecurityAccessImpl (java.base@17.0.6)
2530:             1             16  java.security.Signature$1 (java.base@17.0.6)
2531:             1             16  java.security.cert.CertPathHelperImpl (java.base@17.0.6)
2532:             1             16  java.security.spec.EncodedKeySpec$1 (java.base@17.0.6)
2533:             1             16  java.text.DecimalFormatSymbols$$Lambda$53/0x00000001000bf4a8 (java.base@17.0.6)
2534:             1             16  java.time.Clock$SystemClock (java.base@17.0.6)
2535:             1             16  java.time.OffsetDateTime$$Lambda$126/0x00000001002f8a50 (java.base@17.0.6)
2536:             1             16  java.time.chrono.IsoChronology (java.base@17.0.6)
2537:             1             16  java.time.format.DateTimeFormatter$$Lambda$59/0x000000010014edb8 (java.base@17.0.6)
2538:             1             16  java.time.format.DateTimeFormatter$$Lambda$60/0x000000010014eff8 (java.base@17.0.6)
2539:             1             16  java.time.format.DateTimeFormatterBuilder$$Lambda$58/0x0000000100144898 (java.base@17.0.6)
2540:             1             16  java.time.format.DateTimeFormatterBuilder$InstantPrinterParser (java.base@17.0.6)
2541:             1             16  java.time.format.DateTimeTextProvider (java.base@17.0.6)
2542:             1             16  java.time.format.DateTimeTextProvider$1 (java.base@17.0.6)
2543:             1             16  java.time.temporal.TemporalQueries$1 (java.base@17.0.6)
2544:             1             16  java.time.temporal.TemporalQueries$2 (java.base@17.0.6)
2545:             1             16  java.time.temporal.TemporalQueries$3 (java.base@17.0.6)
2546:             1             16  java.time.temporal.TemporalQueries$4 (java.base@17.0.6)
2547:             1             16  java.time.temporal.TemporalQueries$5 (java.base@17.0.6)
2548:             1             16  java.time.temporal.TemporalQueries$6 (java.base@17.0.6)
2549:             1             16  java.time.temporal.TemporalQueries$7 (java.base@17.0.6)
2550:             1             16  java.util.Collections$EmptyEnumeration (java.base@17.0.6)
2551:             1             16  java.util.Collections$EmptyIterator (java.base@17.0.6)
2552:             1             16  java.util.Collections$EmptyList (java.base@17.0.6)
2553:             1             16  java.util.Collections$EmptySet (java.base@17.0.6)
2554:             1             16  java.util.EnumMap$1 (java.base@17.0.6)
2555:             1             16  java.util.Locale$Builder (java.base@17.0.6)
2556:             1             16  java.util.ResourceBundle$1 (java.base@17.0.6)
2557:             1             16  java.util.ResourceBundle$Control (java.base@17.0.6)
2558:             1             16  java.util.Spliterators$EmptySpliterator$OfDouble (java.base@17.0.6)
2559:             1             16  java.util.Spliterators$EmptySpliterator$OfInt (java.base@17.0.6)
2560:             1             16  java.util.Spliterators$EmptySpliterator$OfLong (java.base@17.0.6)
2561:             1             16  java.util.Spliterators$EmptySpliterator$OfRef (java.base@17.0.6)
2562:             1             16  java.util.concurrent.ConcurrentSkipListMap$KeySet (java.base@17.0.6)
2563:             1             16  java.util.concurrent.ConcurrentSkipListSet (java.base@17.0.6)
2564:             1             16  java.util.concurrent.ForkJoinPool$DefaultCommonPoolForkJoinWorkerThreadFactory (java.base@17.0.6)
2565:             1             16  java.util.concurrent.ForkJoinPool$DefaultForkJoinWorkerThreadFactory (java.base@17.0.6)
2566:             1             16  java.util.concurrent.ThreadPoolExecutor$AbortPolicy (java.base@17.0.6)
2567:             1             16  java.util.jar.JavaUtilJarAccessImpl (java.base@17.0.6)
2568:             1             16  java.util.logging.Level$$Lambda$37/0x00000001000ff470 (java.logging@17.0.6)
2569:             1             16  java.util.logging.Level$KnownLevel$$Lambda$35/0x00000001000fb048 (java.logging@17.0.6)
2570:             1             16  java.util.logging.Level$KnownLevel$$Lambda$36/0x00000001000fb2a8 (java.logging@17.0.6)
2571:             1             16  java.util.logging.Level$KnownLevel$$Lambda$38/0x00000001000ff968 (java.logging@17.0.6)
2572:             1             16  java.util.logging.LogManager$LoggingProviderAccess (java.logging@17.0.6)
2573:             1             16  java.util.logging.LogManager$VisitedLoggers (java.logging@17.0.6)
2574:             1             16  java.util.prefs.WindowsPreferences$$Lambda$72/0x000000010017f858 (java.prefs@17.0.6)
2575:             1             16  java.util.prefs.WindowsPreferencesFactory (java.prefs@17.0.6)
2576:             1             16  java.util.regex.CharPredicates$$Lambda$116/0x00000001002f4970 (java.base@17.0.6)
2577:             1             16  java.util.regex.CharPredicates$$Lambda$61/0x0000000100158070 (java.base@17.0.6)
2578:             1             16  java.util.regex.CharPredicates$$Lambda$90/0x0000000100255530 (java.base@17.0.6)
2579:             1             16  java.util.regex.Pattern$$Lambda$34/0x00000001000f62a8 (java.base@17.0.6)
2580:             1             16  java.util.regex.Pattern$LastNode (java.base@17.0.6)
2581:             1             16  java.util.regex.Pattern$LookBehindEndNode (java.base@17.0.6)
2582:             1             16  java.util.regex.Pattern$Node (java.base@17.0.6)
2583:             1             16  java.util.stream.Collectors$$Lambda$17/0x00000001000d1888 (java.base@17.0.6)
2584:             1             16  java.util.stream.Collectors$$Lambda$18/0x00000001000d1ce8 (java.base@17.0.6)
2585:             1             16  java.util.stream.Collectors$$Lambda$19/0x00000001000d2158 (java.base@17.0.6)
2586:             1             16  java.util.stream.Collectors$$Lambda$20/0x00000001000d23c0 (java.base@17.0.6)
2587:             1             16  java.util.stream.Collectors$$Lambda$25/0x00000001000dae80 (java.base@17.0.6)
2588:             1             16  java.util.stream.Collectors$$Lambda$26/0x00000001000db0c0 (java.base@17.0.6)
2589:             1             16  java.util.stream.Collectors$$Lambda$27/0x00000001000db310 (java.base@17.0.6)
2590:             1             16  java.util.stream.FindOps$FindSink$OfInt$$Lambda$54/0x0000000100140cd8 (java.base@17.0.6)
2591:             1             16  java.util.stream.FindOps$FindSink$OfInt$$Lambda$55/0x0000000100140f48 (java.base@17.0.6)
2592:             1             16  java.util.stream.FindOps$FindSink$OfInt$$Lambda$56/0x0000000100141188 (java.base@17.0.6)
2593:             1             16  java.util.stream.FindOps$FindSink$OfInt$$Lambda$57/0x00000001001413f8 (java.base@17.0.6)
2594:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$39/0x00000001000a0890 (java.base@17.0.6)
2595:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$40/0x00000001000a0b00 (java.base@17.0.6)
2596:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$41/0x00000001000a0d40 (java.base@17.0.6)
2597:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$42/0x00000001000a0fb0 (java.base@17.0.6)
2598:             1             16  java.util.zip.ZipFile$1 (java.base@17.0.6)
2599:             1             16  javax.crypto.CryptoAllPermissionCollection (java.base@17.0.6)
2600:             1             16  javax.crypto.JceSecurityManager (java.base@17.0.6)
2601:             1             16  javax.crypto.spec.SecretKeySpec$1 (java.base@17.0.6)
2602:             1             16  javax.imageio.spi.IIORegistry (java.desktop@17.0.6)
2603:             1             16  javax.net.DefaultSocketFactory (java.base@17.0.6)
2604:             1             16  javax.swing.event.EventListenerList (java.desktop@17.0.6)
2605:             1             16  jdk.internal.icu.impl.Norm2AllModes$NoopNormalizer2 (java.base@17.0.6)
2606:             1             16  jdk.internal.icu.impl.NormalizerImpl$IsAcceptable (java.base@17.0.6)
2607:             1             16  jdk.internal.icu.impl.Trie2$1 (java.base@17.0.6)
2608:             1             16  jdk.internal.icu.text.NormalizerBase$NFCMode (java.base@17.0.6)
2609:             1             16  jdk.internal.icu.text.NormalizerBase$NFDMode (java.base@17.0.6)
2610:             1             16  jdk.internal.icu.text.NormalizerBase$NFKCMode (java.base@17.0.6)
2611:             1             16  jdk.internal.icu.text.NormalizerBase$NFKDMode (java.base@17.0.6)
2612:             1             16  jdk.internal.icu.text.NormalizerBase$NONEMode (java.base@17.0.6)
2613:             1             16  jdk.internal.icu.text.StringPrep$StringPrepTrieImpl (java.base@17.0.6)
2614:             1             16  jdk.internal.jimage.ImageBufferCache$1 (java.base@17.0.6)
2615:             1             16  jdk.internal.jimage.ImageBufferCache$2 (java.base@17.0.6)
2616:             1             16  jdk.internal.jimage.ImageReaderFactory$1 (java.base@17.0.6)
2617:             1             16  jdk.internal.jimage.ImageStringsReader (java.base@17.0.6)
2618:             1             16  jdk.internal.jimage.decompressor.Decompressor (java.base@17.0.6)
2619:             1             16  jdk.internal.jimage.decompressor.StringSharingDecompressorFactory (java.base@17.0.6)
2620:             1             16  jdk.internal.jimage.decompressor.ZipDecompressor (java.base@17.0.6)
2621:             1             16  jdk.internal.jimage.decompressor.ZipDecompressorFactory (java.base@17.0.6)
2622:             1             16  jdk.internal.logger.LazyLoggers$1 (java.base@17.0.6)
2623:             1             16  jdk.internal.logger.LazyLoggers$LazyLoggerFactories (java.base@17.0.6)
2624:             1             16  jdk.internal.math.FloatingDecimal$1 (java.base@17.0.6)
2625:             1             16  jdk.internal.math.FormattedFloatingDecimal$1 (java.base@17.0.6)
2626:             1             16  jdk.internal.misc.ExtendedMapMode$$Lambda$31/0x00000001000ef278 (java.base@17.0.6)
2627:             1             16  jdk.internal.misc.ScopedMemoryAccess (java.base@17.0.6)
2628:             1             16  jdk.internal.misc.TerminatingThreadLocal$1 (java.base@17.0.6)
2629:             1             16  jdk.internal.misc.Unsafe (java.base@17.0.6)
2630:             1             16  jdk.internal.module.ArchivedBootLayer (java.base@17.0.6)
2631:             1             16  jdk.internal.module.ModuleBootstrap$$Lambda$1/0x0000000100036920 (java.base@17.0.6)
2632:             1             16  jdk.internal.module.ModuleLoaderMap$Mapper (java.base@17.0.6)
2633:             1             16  jdk.internal.module.ModulePatcher (java.base@17.0.6)
2634:             1             16  jdk.internal.module.ModuleTarget (java.base@17.0.6)
2635:             1             16  jdk.internal.perf.Perf (java.base@17.0.6)
2636:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor15 (java.base@17.0.6)
2637:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor16 (java.base@17.0.6)
2638:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor17 (java.base@17.0.6)
2639:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor18 (java.base@17.0.6)
2640:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor19 (java.base@17.0.6)
2641:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor22 (java.base@17.0.6)
2642:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor23 (java.base@17.0.6)
2643:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor25 (java.base@17.0.6)
2644:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor26 (java.base@17.0.6)
2645:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor27 (java.base@17.0.6)
2646:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor28 (java.base@17.0.6)
2647:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor29 (java.base@17.0.6)
2648:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor38 (java.base@17.0.6)
2649:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor39 (java.base@17.0.6)
2650:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor40 (java.base@17.0.6)
2651:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor5 (java.base@17.0.6)
2652:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor60 (java.base@17.0.6)
2653:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor61 (java.base@17.0.6)
2654:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor70 (java.base@17.0.6)
2655:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor71 (java.base@17.0.6)
2656:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor72 (java.base@17.0.6)
2657:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor73 (java.base@17.0.6)
2658:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor74 (java.base@17.0.6)
2659:             1             16  jdk.internal.reflect.GeneratedMethodAccessor1 (java.base@17.0.6)
2660:             1             16  jdk.internal.reflect.ReflectionFactory (java.base@17.0.6)
2661:             1             16  jdk.proxy2.$Proxy10 (jdk.proxy2)
2662:             1             16  jdk.proxy2.$Proxy11 (jdk.proxy2)
2663:             1             16  jdk.proxy2.$Proxy12 (jdk.proxy2)
2664:             1             16  jdk.proxy2.$Proxy13 (jdk.proxy2)
2665:             1             16  jdk.proxy2.$Proxy2 (jdk.proxy2)
2666:             1             16  jdk.proxy2.$Proxy3 (jdk.proxy2)
2667:             1             16  jdk.proxy2.$Proxy4 (jdk.proxy2)
2668:             1             16  jdk.proxy2.$Proxy5 (jdk.proxy2)
2669:             1             16  jdk.proxy2.$Proxy6 (jdk.proxy2)
2670:             1             16  jdk.proxy2.$Proxy7 (jdk.proxy2)
2671:             1             16  jdk.proxy2.$Proxy8 (jdk.proxy2)
2672:             1             16  jdk.xml.internal.SecuritySupport$$Lambda$123/0x00000001002f65c0 (java.xml@17.0.6)
2673:             1             16  jewel.BlockingOverlayState
2674:             1             16  kotlin.Result$Companion
2675:             1             16  kotlin.SafePublicationLazyImpl$Companion
2676:             1             16  kotlin.UByte$Companion
2677:             1             16  kotlin.UInt$Companion
2678:             1             16  kotlin.ULong$Companion
2679:             1             16  kotlin.UNINITIALIZED_VALUE
2680:             1             16  kotlin.UShort$Companion
2681:             1             16  kotlin.Unit
2682:             1             16  kotlin._Assertions
2683:             1             16  kotlin.collections.AbstractList$Companion
2684:             1             16  kotlin.collections.ArrayDeque$Companion
2685:             1             16  kotlin.collections.EmptyIterator
2686:             1             16  kotlin.collections.EmptyList
2687:             1             16  kotlin.collections.EmptyMap
2688:             1             16  kotlin.collections.EmptySet
2689:             1             16  kotlin.comparisons.NaturalOrderComparator
2690:             1             16  kotlin.comparisons.ReverseOrderComparator
2691:             1             16  kotlin.coroutines.ContinuationInterceptor$Key
2692:             1             16  kotlin.coroutines.CoroutineContext$plus$1
2693:             1             16  kotlin.coroutines.EmptyCoroutineContext
2694:             1             16  kotlin.coroutines.jvm.internal.CompletedContinuation
2695:             1             16  kotlin.internal.jdk8.JDK8PlatformImplementations
2696:             1             16  kotlin.internal.jdk8.JDK8PlatformImplementations$ReflectSdkVersion
2697:             1             16  kotlin.jvm.internal.BooleanCompanionObject
2698:             1             16  kotlin.jvm.internal.ByteCompanionObject
2699:             1             16  kotlin.jvm.internal.CallableReference$NoReceiver
2700:             1             16  kotlin.jvm.internal.CharCompanionObject
2701:             1             16  kotlin.jvm.internal.ClassReference$Companion
2702:             1             16  kotlin.jvm.internal.DoubleCompanionObject
2703:             1             16  kotlin.jvm.internal.FloatCompanionObject
2704:             1             16  kotlin.jvm.internal.IntCompanionObject
2705:             1             16  kotlin.jvm.internal.LongCompanionObject
2706:             1             16  kotlin.jvm.internal.ReflectionFactory
2707:             1             16  kotlin.jvm.internal.ShortCompanionObject
2708:             1             16  kotlin.jvm.internal.StringCompanionObject
2709:             1             16  kotlin.jvm.internal.TypeReference$Companion
2710:             1             16  kotlin.random.Random$Default
2711:             1             16  kotlin.random.jdk8.PlatformThreadLocalRandom
2712:             1             16  kotlin.ranges.IntProgression$Companion
2713:             1             16  kotlin.ranges.IntRange$Companion
2714:             1             16  kotlin.ranges.LongProgression$Companion
2715:             1             16  kotlin.ranges.LongRange$Companion
2716:             1             16  kotlin.sequences.SequencesKt__SequenceBuilderKt$sequence$$inlined$Sequence$1
2717:             1             16  kotlin.sequences.SequencesKt__SequencesKt$flatten$1
2718:             1             16  kotlin.sequences.SequencesKt__SequencesKt$flatten$3
2719:             1             16  kotlin.text.Charsets
2720:             1             16  kotlin.text.Regex$Companion
2721:             1             16  kotlin.text.ScreenFloatValueRegEx
2722:             1             16  kotlin.text.StringsKt__IndentKt$getIndentFunction$1
2723:             1             16  kotlin.time.Duration$Companion
2724:             1             16  kotlinx.coroutines.Active
2725:             1             16  kotlinx.coroutines.CoroutineContextKt$hasCopyableElements$1
2726:             1             16  kotlinx.coroutines.CoroutineDispatcher$Key$1
2727:             1             16  kotlinx.coroutines.CoroutineExceptionHandler$Key
2728:             1             16  kotlinx.coroutines.CoroutineName$Key
2729:             1             16  kotlinx.coroutines.Dispatchers
2730:             1             16  kotlinx.coroutines.ExecutorCoroutineDispatcher$Key$1
2731:             1             16  kotlinx.coroutines.GlobalScope
2732:             1             16  kotlinx.coroutines.Job$Key
2733:             1             16  kotlinx.coroutines.NonDisposableHandle
2734:             1             16  kotlinx.coroutines.RemoveOnCancel
2735:             1             16  kotlinx.coroutines.ThreadLocalEventLoop
2736:             1             16  kotlinx.coroutines.Unconfined
2737:             1             16  kotlinx.coroutines.UndispatchedMarker
2738:             1             16  kotlinx.coroutines.channels.Channel$Factory
2739:             1             16  kotlinx.coroutines.channels.ChannelResult$Companion
2740:             1             16  kotlinx.coroutines.channels.ChannelResult$Failed
2741:             1             16  kotlinx.coroutines.flow.FlowKt__DistinctKt$defaultAreEquivalent$1
2742:             1             16  kotlinx.coroutines.flow.FlowKt__DistinctKt$defaultKeySelector$1
2743:             1             16  kotlinx.coroutines.flow.FlowKt__TransformKt$filterNotNull$$inlined$unsafeTransform$1
2744:             1             16  kotlinx.coroutines.flow.FlowKt__TransformKt$filterNotNull$$inlined$unsafeTransform$1$2
2745:             1             16  kotlinx.coroutines.flow.FlowKt__ZipKt$nullArrayFactory$1
2746:             1             16  kotlinx.coroutines.flow.SharingStarted$Companion
2747:             1             16  kotlinx.coroutines.flow.StartedEagerly
2748:             1             16  kotlinx.coroutines.flow.StartedLazily
2749:             1             16  kotlinx.coroutines.flow.internal.FlowCoroutineKt$scopedFlow$$inlined$unsafeFlow$1
2750:             1             16  kotlinx.coroutines.flow.internal.NoOpContinuation
2751:             1             16  kotlinx.coroutines.flow.internal.NopCollector
2752:             1             16  kotlinx.coroutines.flow.internal.SafeCollector$collectContextSize$1
2753:             1             16  kotlinx.coroutines.internal.LockFreeTaskQueue
2754:             1             16  kotlinx.coroutines.internal.LockFreeTaskQueueCore$Companion
2755:             1             16  kotlinx.coroutines.internal.ResizableAtomicArray
2756:             1             16  kotlinx.coroutines.internal.ThreadContextKt$countAll$1
2757:             1             16  kotlinx.coroutines.internal.ThreadContextKt$findOne$1
2758:             1             16  kotlinx.coroutines.internal.ThreadContextKt$updateState$1
2759:             1             16  kotlinx.coroutines.scheduling.CoroutineScheduler$Companion
2760:             1             16  kotlinx.coroutines.scheduling.DefaultIoScheduler
2761:             1             16  kotlinx.coroutines.scheduling.NanoTimeSource
2762:             1             16  kotlinx.coroutines.scheduling.UnlimitedIoScheduler
2763:             1             16  kotlinx.datetime.Clock$System
2764:             1             16  kotlinx.datetime.FixedOffsetTimeZone$Companion
2765:             1             16  kotlinx.datetime.Instant$Companion
2766:             1             16  kotlinx.datetime.LocalDateTime$Companion
2767:             1             16  kotlinx.datetime.TimeZone$Companion
2768:             1             16  kotlinx.datetime.UtcOffset$Companion
2769:             1             16  kotlinx.datetime.serializers.InstantIso8601Serializer
2770:             1             16  kotlinx.serialization.descriptors.PolymorphicKind$SEALED
2771:             1             16  kotlinx.serialization.descriptors.PrimitiveKind$BOOLEAN
2772:             1             16  kotlinx.serialization.descriptors.PrimitiveKind$BYTE
2773:             1             16  kotlinx.serialization.descriptors.PrimitiveKind$CHAR
2774:             1             16  kotlinx.serialization.descriptors.PrimitiveKind$DOUBLE
2775:             1             16  kotlinx.serialization.descriptors.PrimitiveKind$FLOAT
2776:             1             16  kotlinx.serialization.descriptors.PrimitiveKind$INT
2777:             1             16  kotlinx.serialization.descriptors.PrimitiveKind$LONG
2778:             1             16  kotlinx.serialization.descriptors.PrimitiveKind$SHORT
2779:             1             16  kotlinx.serialization.descriptors.PrimitiveKind$STRING
2780:             1             16  kotlinx.serialization.descriptors.SerialDescriptorsKt$buildClassSerialDescriptor$1
2781:             1             16  kotlinx.serialization.descriptors.SerialDescriptorsKt$buildSerialDescriptor$1
2782:             1             16  kotlinx.serialization.descriptors.SerialKind$CONTEXTUAL
